82ba856f-466b-4319-b35a-0a5eb0ae0a83	ORD-20251128-63cb379c	ccf26cba-d1d5-4aae-b5d9-0fe85449f086	759941a3-bb1c-4395-9630-8a5e1e915a8b	a329c80c-77e7-48db-90e1-c67359e67c6a	\N	\N	50000	0	0	0	50000	0.00	0	50000	2025-11-30	0	paid	paid	waiting	\N	\N	\N	\N	\N	\N	2025-11-28 18:18:32.798427+00	2025-11-28 18:19:18.888705+00	\N	\N	order_1764353912591_21720ebd	\N	2	1	0	AI 기반 전문 로고 & 제품 이미지 디자인 작업	본 서비스는 AI 기반으로 고퀄리티 로고 디자인과 제품 이미지를 제작하는 디자인 서비스입니다.\n최신 생성형 AI 기술과 전문 편집 작업을 결합해, 빠르고 높은 완성도의 결과물을 제공합니다.\n\n🔥 제공하는 서비스\n\n브랜드 콘셉트에 맞춘 맞춤형 로고 디자인\n\nAI 제품 이미지 생성(촬영 없이도 고품질 이미지 제작 가능)\n\n제품 페이지·SNS·쇼핑몰 최적화 이미지 제작\n\n색감 보정·배경 제거·광원 조정 등 후편집 작업\n\n다양한 비율(1:1, 4:5, 16:9 등)로 리사이징 제공\n\n⚙️ 작업 방식 & 프로세스\n\n요구사항 수집\n(브랜드명, 제품 특징, 원하는 분위기 및 참고 이미지)\n\nAI 기반 초안 이미지 3~6종 제공\n\n선택된 시안 정교화 · 디테일 리터칭\n\n최종 이미지 전달 (JPG/PNG, 요청 시 PSD 가능)\n\n📦 필요한 자료\n\n제품 정보 또는 사진\n\n브랜드 로고/텍스트\n\n원하는 스타일(모던/프리미엄/미니멀 등)\n\n활용 목적(광고, 상세페이지, 썸네일 등)\n\n❌ 제외되는 항목\n\n타 브랜드 로고 복제 요청\n\n저작권 침해 우려가 있는 이미지 생성\n\n무제한 반복 수정\n\n💰 추가 비용이 발생할 수 있는 경우\n\n복잡한 제품 구성의 상세 편집\n\n5회 이상 수정 요청\n\n여러 플랫폼용 패키지 제작 요청\n\n본 서비스는 빠른 작업, 높은 정확도, 뛰어난 비주얼 퀄리티를 목표로 진행됩니다.\n제품 홍보, 상세페이지, SNS 콘텐츠 제작이 필요하신 분들께 최적화된 서비스를 보장드립니다.\n궁금한 점은 언제든 편하게 문의해주세요!	2025-11-28 18:19:18.852+00	2025-11-28 18:19:18.852+00	\N	50000	\N	\N	\N	\N	\N
e5c82e1a-d950-4392-9881-d620d34b6903	ORD-20251128-f9a82344	ccf26cba-d1d5-4aae-b5d9-0fe85449f086	759941a3-bb1c-4395-9630-8a5e1e915a8b	7d00f2cb-4c23-49b5-905a-a1f2223a4108	\N	\N	100000	0	0	0	100000	0.00	0	100000	2025-12-05	0	pending_payment	pending	waiting	\N	\N	\N	\N	\N	\N	2025-11-28 20:16:28.162014+00	2025-11-28 20:16:28.162014+00	\N	\N	order_1764360987978_522850f8	\N	7	1	0	AI 기반 전문 로고 디자인 & 광고소재 제작	안녕하세요.\n본 서비스는 AI 기반의 전문 로고 디자인 및 광고 소재 디자인 작업을 제공하는 서비스입니다.\n최신 생성형 AI 모델과 전문 디자이너의 후편집 작업을 결합하여, 빠르면서도 높은 완성도의 결과물을 제작해드립니다.\n\n제공하는 서비스\n\n브랜드 콘셉트 분석 후 맞춤형 로고 디자인 제작\nAI 활용 초안 생성 + 디자이너 후편집(리터칭)\n광고용 배너, 썸네일, 웹/앱 프로모션 이미지 제작\nSNS, 홈페이지, 쇼핑몰 등에 최적화된 사이즈별 출력\n컬러 조합, 형태 수정, 타이포그래피 조정 가능\n\n작업 방식 & 프로세스\n\n요구사항 확인 — 브랜드명/컨셉/원하는 스타일 수집\nAI 기반 디자인 초안 3~5종 제공\n선택한 디자인 정교화 및 디테일 수정\n최종 시안 전달 (PNG, JPG, 요청 시 AI/PDF 가능)\n\n필요한 자료\n브랜드명 및 설명\n선호하는 스타일(모던/심플/프리미엄 등)\n참고 이미지(선택 사항)\n활용 목적(웹/인쇄/광고 등)\n\n제외되는 항목\n\n완성된 캐릭터 IP 재사용 디자인\n저작권 침해가 우려되는 요청\n과도한 무제한 수정\n추가 비용 발생 가능\n복잡한 형태의 캐릭터형 로고\n5회 이상 수정 요청\n여러 버전의 상업용 패키지 요청 시\n고객님의 브랜드가 돋보일 수 있도록\n퀄리티 높은 AI+전문 디자인 서비스를 제공해드리겠습니다.\n궁금한 점은 언제든지 편하게 문의 주세요!	\N	\N	\N	100000	\N	\N	\N	\N	\N
2e3dedc9-08ee-4ada-a5f5-b22d81a5c319	ORD-20251128-142857b6	ccf26cba-d1d5-4aae-b5d9-0fe85449f086	759941a3-bb1c-4395-9630-8a5e1e915a8b	7d00f2cb-4c23-49b5-905a-a1f2223a4108	\N	\N	100000	0	0	0	100000	0.00	0	100000	2025-12-05	0	pending_payment	pending	waiting	\N	\N	\N	\N	\N	\N	2025-11-28 20:16:37.433704+00	2025-11-28 20:16:37.433704+00	\N	\N	order_1764360997229_dfdffb70	\N	7	1	0	AI 기반 전문 로고 디자인 & 광고소재 제작	안녕하세요.\n본 서비스는 AI 기반의 전문 로고 디자인 및 광고 소재 디자인 작업을 제공하는 서비스입니다.\n최신 생성형 AI 모델과 전문 디자이너의 후편집 작업을 결합하여, 빠르면서도 높은 완성도의 결과물을 제작해드립니다.\n\n제공하는 서비스\n\n브랜드 콘셉트 분석 후 맞춤형 로고 디자인 제작\nAI 활용 초안 생성 + 디자이너 후편집(리터칭)\n광고용 배너, 썸네일, 웹/앱 프로모션 이미지 제작\nSNS, 홈페이지, 쇼핑몰 등에 최적화된 사이즈별 출력\n컬러 조합, 형��� 수정, 타이포그래피 조정 가능\n\n작업 방식 & 프로세스\n\n요구사항 확인 — 브랜드명/컨셉/원하는 스타일 수집\nAI 기반 디자인 초안 3~5종 제공\n선택한 디자인 정교화 및 디테일 수정\n최종 시안 전달 (PNG, JPG, 요청 시 AI/PDF 가능)\n\n필요한 자료\n브랜드명 및 설명\n선호하는 스타일(모던/심플/프리미엄 등)\n참고 이미지(선택 사항)\n활용 목적(웹/인쇄/광고 등)\n\n제외되는 항목\n\n완성된 캐릭터 IP 재사용 디자인\n저작권 침해가 우려되는 요청\n과도한 무제한 수정\n추가 비용 발생 가능\n복잡한 형태의 캐릭터형 로고\n5회 이상 수정 요청\n여러 버전의 상업용 패키지 요청 시\n고객님의 브랜드가 돋보일 수 있도록\n퀄리티 높은 AI+전문 디자인 서비스를 제공해드리겠습니다.\n궁금한 점은 언제든지 편하게 문의 주세요!	\N	\N	\N	100000	\N	\N	\N	\N	\N
ba519dfe-edc4-4818-87a6-69e85f87e073	ORD-20251128-7323a135	ccf26cba-d1d5-4aae-b5d9-0fe85449f086	759941a3-bb1c-4395-9630-8a5e1e915a8b	7d00f2cb-4c23-49b5-905a-a1f2223a4108	\N	\N	100000	0	0	0	100000	0.00	0	100000	2025-12-05	0	pending_payment	pending	waiting	\N	\N	\N	\N	\N	\N	2025-11-28 20:17:25.207638+00	2025-11-28 20:17:25.207638+00	\N	\N	order_1764361045020_462d3ed8	\N	7	1	0	AI 기반 전문 로고 디자인 & 광고소재 제작	안녕하세요.\n본 서비스는 AI 기반의 전문 로고 디자인 및 광고 소재 디자인 작업을 제공하는 서비스입니다.\n최신 생성형 AI 모델과 전문 디자이너의 후편집 작업을 결합하여, 빠르면서도 높은 완성도의 결과물을 제작해드립니다.\n\n제공하는 서비스\n\n브랜드 콘셉트 분석 후 맞춤형 로고 디자인 제작\nAI 활용 초안 생성 + 디자이너 후편집(리터칭)\n광고용 배너, 썸네일, 웹/앱 프로모션 이미지 제작\nSNS, 홈페이지, 쇼핑몰 등에 최적화된 사이즈별 출력\n컬러 조합, 형태 수정, 타이포그래피 조정 가능\n\n작업 방식 & 프로세스\n\n요구사항 확인 — 브랜드명/컨셉/원하는 스타일 수집\nAI 기반 디자인 초안 3~5종 제공\n선택한 디자인 정교화 및 디테일 수정\n최종 시안 전달 (PNG, JPG, 요청 시 AI/PDF 가능)\n\n필요한 자료\n브랜드명 및 설명\n선호하는 스타일(모던/심플/프리미엄 등)\n참고 이미지(선택 사항)\n활용 목적(웹/인쇄/광고 등)\n\n제외되는 항목\n\n완성된 캐릭터 IP 재사용 디자인\n저작권 침해가 우려되는 요청\n과도한 무제한 수정\n추가 비용 발생 가능\n복잡한 형태의 캐릭터형 로고\n5회 이상 수정 요청\n여러 버전의 상업용 패키지 요청 시\n고객님의 브랜드가 돋보일 수 있도록\n퀄리티 높은 AI+전문 디자인 서비스를 제공해드리겠습니다.\n궁금한 점은 언제든지 편하게 문의 주세요!	\N	\N	\N	100000	\N	\N	\N	\N	\N
e1d41c6c-d8b5-4ad9-9adb-ce2de67454cc	ORD-20251128-90d44d7e	ccf26cba-d1d5-4aae-b5d9-0fe85449f086	759941a3-bb1c-4395-9630-8a5e1e915a8b	7d00f2cb-4c23-49b5-905a-a1f2223a4108	\N	\N	100000	0	0	0	100000	0.00	0	100000	2025-12-05	0	pending_payment	pending	waiting	\N	\N	\N	\N	\N	\N	2025-11-28 20:38:34.273308+00	2025-11-28 20:38:34.273308+00	\N	\N	order_1764362314088_4a59fc58	\N	7	1	0	AI 기반 전문 로고 디자인 & 광고소재 제작	안녕하세요.\n본 서비스는 AI 기반의 전문 로고 디자인 및 광고 소재 디자인 작업을 제공하는 서비스입니다.\n최신 생성형 AI 모델과 전문 디자이너의 후편집 작업을 결합하여, 빠르면서도 높은 완성도의 결과물을 제작해드립니다.\n\n제공하는 서비스\n\n브랜드 콘셉트 분석 후 맞춤형 로고 디자인 제작\nAI 활용 초안 생성 + 디자이너 후편집(리터칭)\n광고용 배너, 썸네일, 웹/앱 프로모션 이미지 제작\nSNS, 홈페이지, 쇼핑몰 등에 최적화된 사이즈별 출력\n컬러 조합, 형태 수정, 타이포그래피 조정 가능\n\n작업 방식 & 프로세스\n\n요구사항 확인 — 브랜드명/컨셉/원하는 스타일 수집\nAI 기반 디자인 초안 3~5종 제공\n선택한 디자인 정교화 및 디테일 수정\n최종 시안 전달 (PNG, JPG, 요청 시 AI/PDF 가능)\n\n필요한 자료\n브랜드명 및 설명\n선호하는 스타일(모던/심플/프리미엄 등)\n참고 이미지(선택 사항)\n활용 목적(웹/인쇄/광고 등)\n\n제외되는 항목\n\n완성된 캐릭터 IP 재사용 디자인\n저작권 침해가 우려되는 요청\n과도한 무제한 수정\n추가 비용 발생 가능\n복잡한 형태의 캐릭터형 로고\n5회 이상 수정 요청\n여러 버전의 상업용 패키지 요청 시\n고객님의 브랜드가 돋보일 수 있도록\n퀄리티 높은 AI+전문 디자인 서비스를 제공해드리겠습니다.\n궁금한 점은 언제든지 편하게 문의 주세요!	\N	\N	\N	100000	\N	\N	\N	\N	\N
5ea697d3-29a4-4a34-ae9a-1abdbcf2b758	ORD-20251128-d69be250	ccf26cba-d1d5-4aae-b5d9-0fe85449f086	759941a3-bb1c-4395-9630-8a5e1e915a8b	7d00f2cb-4c23-49b5-905a-a1f2223a4108	\N	\N	100000	0	0	0	100000	0.00	0	100000	2025-12-05	0	pending_payment	pending	waiting	\N	\N	\N	\N	\N	\N	2025-11-28 21:19:15.326273+00	2025-11-28 21:19:15.326273+00	\N	\N	order_1764364755142_feeabb68	\N	7	1	0	AI 기반 전문 로고 디자인 & 광고소재 제작	안녕하세요.\n본 서비스는 AI 기반의 전문 로고 디자인 및 광고 소재 디자인 작업을 제공하는 서비스입니다.\n최신 생성형 AI 모델과 전문 디자이너의 후편집 작업을 결합하여, 빠르면서도 높은 완성도의 결과물을 제작해드립니다.\n\n제공하는 서비스\n\n브랜드 콘셉트 분석 후 맞춤형 로고 디자인 제작\nAI 활용 초안 생성 + 디자이너 후편집(리터칭)\n광고용 배너, 썸네일, 웹/앱 프로모션 이미지 제작\nSNS, 홈페이지, 쇼핑몰 등에 최적화된 사이즈별 출력\n컬러 조합, 형태 수정, 타이포그래피 조정 가능\n\n작업 방식 & 프로세스\n\n요구사항 확인 — 브랜드명/컨셉/원하는 스타일 수집\nAI 기반 디자인 초안 3~5종 제공\n선택한 디자인 정교화 및 디테일 수정\n최종 시안 전달 (PNG, JPG, 요청 시 AI/PDF 가능)\n\n필요한 자료\n브랜드명 및 설명\n선호하는 스타일(모던/심플/프리미엄 등)\n참고 이미지(선택 사항)\n활용 목적(웹/인쇄/광고 등)\n\n제외되는 항목\n\n완성된 캐릭터 IP 재사용 디자인\n저작권 침해가 우려되는 요청\n과도한 무제한 수정\n추가 비용 발생 가능\n복잡한 형태의 캐릭터형 로고\n5회 이상 수정 요청\n여러 버전의 상업용 패키지 요청 시\n고객님의 브랜드가 돋보일 수 있도록\n퀄리티 높은 AI+전문 디자인 서비스를 제공해드리겠습니다.\n궁금한 점은 언제든지 편하게 문의 주세요!	\N	\N	\N	100000	\N	\N	\N	\N	\N
74274c85-b14a-4f28-8eb1-aeb3521804a7	ORD-20251128-913d96eb	ccf26cba-d1d5-4aae-b5d9-0fe85449f086	759941a3-bb1c-4395-9630-8a5e1e915a8b	7d00f2cb-4c23-49b5-905a-a1f2223a4108	\N	\N	100000	0	0	0	100000	0.00	0	100000	2025-12-05	0	pending_payment	pending	waiting	\N	\N	\N	\N	\N	\N	2025-11-28 21:29:17.852311+00	2025-11-28 21:29:17.852311+00	\N	\N	order_1764365357690_da61a986	\N	7	1	0	AI 기반 전문 로고 디자인 & 광고소재 제작	안녕하세요.\n본 서비스는 AI 기반의 전문 로고 디자인 및 광고 소재 디자인 작업을 제공하는 서비스입니다.\n최신 생성형 AI 모델과 전문 디자이너의 후편집 작업을 결합하여, 빠르면서도 높은 완성도의 결과물을 제작해드립니다.\n\n제공하는 서비스\n\n브랜드 콘셉트 분석 후 맞춤형 로고 디자인 제작\nAI 활용 초안 생성 + 디자이너 후편집(리터칭)\n광고용 배너, 썸네일, 웹/앱 프로모션 이미지 제작\nSNS, 홈페이지, 쇼핑몰 등에 최적화된 사이즈별 출력\n컬러 조합, 형태 수정, 타이포그래피 조정 가능\n\n작업 방식 & 프로세스\n\n요구사항 확인 — 브랜드명/컨셉/원하는 스타일 수집\nAI 기반 디자인 초안 3~5종 제공\n선택한 디자인 정교화 및 디테일 수정\n최종 시안 전달 (PNG, JPG, 요청 시 AI/PDF 가능)\n\n필요한 자료\n브랜드명 및 설명\n선호하는 스타일(모던/심플/프리미엄 등)\n참고 이미지(선택 사항)\n활용 목적(웹/인쇄/광고 등)\n\n제외되는 항목\n\n완성된 캐릭터 IP 재사용 디자인\n저작권 침해가 우려되는 요청\n과도한 무제한 수정\n추가 비용 발생 가능\n복잡한 형태의 캐릭터형 로고\n5회 이상 수정 요청\n여러 버전의 상업용 패키지 요청 시\n고객님의 브랜드가 돋보일 수 있도록\n퀄리티 높은 AI+전문 디자인 서비스를 제공해드리겠습니다.\n궁금한 점은 언제든지 편하게 문의 주세요!	\N	\N	\N	100000	\N	\N	\N	\N	\N
fd5efc36-7821-4441-8ce3-0173fbc442bf	ORD-20251128-1350c43b	ccf26cba-d1d5-4aae-b5d9-0fe85449f086	759941a3-bb1c-4395-9630-8a5e1e915a8b	a329c80c-77e7-48db-90e1-c67359e67c6a	\N	\N	50000	0	0	0	50000	0.00	0	50000	2025-11-30	0	pending_payment	pending	waiting	\N	\N	\N	\N	\N	\N	2025-11-28 23:02:33.151253+00	2025-11-28 23:02:33.151253+00	\N	\N	order_1764370952959_d5b756bc	\N	2	1	0	AI 기반 전문 로고 & 제품 이미지 디자인 작업	본 서비스는 AI 기반으로 고퀄리티 로고 디자인과 제품 이미지를 제작하는 디자인 서비스입니다.\n최신 생성형 AI 기술과 전문 편집 작업을 결합해, 빠르고 높은 완성도의 결과물을 제공합니다.\n\n🔥 제공하는 서비스\n\n브랜드 콘셉트에 맞춘 맞춤형 로고 디자인\n\nAI 제품 이미지 생성(촬영 없이도 고품질 이미지 제작 가능)\n\n제품 페이지·SNS·쇼핑몰 최적화 이미지 제작\n\n색감 보정·배경 제거·광원 조정 등 후편집 작업\n\n다양한 비율(1:1, 4:5, 16:9 등)로 리사이징 제공\n\n⚙️ 작업 방식 & 프로세스\n\n요구사항 수집\n(브랜드명, 제품 특징, 원하는 분위기 및 참고 이미지)\n\nAI 기반 초안 이미지 3~6종 제공\n\n선택된 시안 정교화 · 디테일 리터칭\n\n최종 이미지 전달 (JPG/PNG, 요청 시 PSD 가능)\n\n📦 필요한 자료\n\n제품 정보 또는 사진\n\n브랜드 로고/텍스트\n\n원하는 스타일(모던/프리미엄/미니멀 등)\n\n활용 목적(광고, 상세페이지, 썸네일 등)\n\n❌ 제외되는 항목\n\n타 브랜드 로고 복제 요청\n\n저작권 침해 우려가 있는 이미지 생성\n\n무제한 반복 수정\n\n💰 추가 비용이 발생할 수 있는 경우\n\n복잡한 제품 구성의 상세 편집\n\n5회 이상 수정 요청\n\n여러 플랫폼용 패키지 제작 요청\n\n본 서비스는 빠른 작업, 높은 정확도, 뛰어난 비주얼 퀄리티를 목표로 진행됩니다.\n제품 홍보, 상세페이지, SNS 콘텐츠 제작이 필요하신 분들께 최적화된 서비스를 보장드립니다.\n궁금한 점은 언제든 편하게 문의해주세요!	\N	\N	\N	50000	\N	\N	\N	\N	\N
ca8d0cf4-544a-4edd-82c0-879f4b1b6c05	ORD-20251129-c510d436	9b42216d-56bd-4825-99e2-fff60147f35e	ccf26cba-d1d5-4aae-b5d9-0fe85449f086	6e7a8d72-ffa6-4816-a7fd-3a546594907d	\N	\N	380000	0	0	0	380000	0.00	0	380000	2025-12-06	0	pending_payment	pending	waiting	\N	\N	\N	\N	\N	\N	2025-11-29 23:13:33.827319+00	2025-11-29 23:13:33.827319+00	\N	\N	order_1764458013633_53722d3f	\N	7	999	0	빠른 답변, 정직한 조언, 확실한 결과물을 약속드립니다	빠른 답변, 정직한 조언, 확실한 결과물을 약속드립니다	\N	\N	\N	380000	\N	\N	\N	\N	\N
de6bb19b-9ffa-4aa4-a28f-c69bffa0701e	ORD-20251129-b9e25e33	9b42216d-56bd-4825-99e2-fff60147f35e	ccf26cba-d1d5-4aae-b5d9-0fe85449f086	6e7a8d72-ffa6-4816-a7fd-3a546594907d	\N	\N	380000	0	0	0	380000	0.00	0	380000	2025-12-06	0	pending_payment	pending	waiting	\N	\N	\N	\N	\N	\N	2025-11-29 23:14:21.666657+00	2025-11-29 23:14:21.666657+00	\N	\N	order_1764458061482_699a3e85	\N	7	999	0	빠른 답변, 정직한 조언, 확실한 결과물을 약속드립니다	빠른 답변, 정직한 조언, 확실한 결과물을 약속드립니다	\N	\N	\N	380000	\N	\N	\N	\N	\N
d548483c-4bc1-499c-b60c-f87ae44c4014	ORD-20251129-d71f7606	9b42216d-56bd-4825-99e2-fff60147f35e	ccf26cba-d1d5-4aae-b5d9-0fe85449f086	6e7a8d72-ffa6-4816-a7fd-3a546594907d	\N	\N	380000	0	0	0	380000	0.00	0	380000	2025-12-06	0	pending_payment	pending	waiting	\N	\N	\N	\N	\N	\N	2025-11-29 23:19:40.110695+00	2025-11-29 23:19:40.110695+00	\N	\N	order_1764458379930_0be8587c	\N	7	999	0	빠른 답변, 정직한 조언, 확실한 결과물을 약속드립니다	빠른 답변, 정직한 조언, 확실한 결과물을 약속드립니다	\N	\N	\N	380000	\N	\N	\N	\N	\N
b6b8b012-4aea-4bc6-a8ca-7d876339a681	ORD-20251130-46c8fb1a	ccf26cba-d1d5-4aae-b5d9-0fe85449f086	759941a3-bb1c-4395-9630-8a5e1e915a8b	7d00f2cb-4c23-49b5-905a-a1f2223a4108	\N	\N	100000	0	0	0	100000	0.00	0	100000	2025-12-07	0	pending_payment	pending	waiting	\N	\N	\N	\N	\N	\N	2025-11-30 02:13:56.991835+00	2025-11-30 02:13:56.991835+00	\N	\N	order_1764468836803_14a77ee6	\N	7	1	0	AI 기반 전문 로고 디자인 & 광고소재 제작	안녕하세요.\n본 서비스는 AI 기반의 전문 로고 디자인 및 광고 소재 디자인 작업을 제공하는 서비스입니다.\n최신 생성형 AI 모델과 전문 디자이너의 후편집 작업을 결합하여, 빠르면서도 높은 완성도의 결과물을 제작해드립니다.\n\n제공하는 서비스\n\n브랜드 콘셉트 분석 후 맞춤형 로고 디자인 제작\nAI 활용 초안 생성 + 디자이너 후편집(리터칭)\n광고용 배너, 썸네일, 웹/앱 프로모션 이미지 제작\nSNS, 홈페이지, 쇼핑몰 등에 최적화된 사이즈별 출력\n컬러 조합, 형태 수정, 타이포그래피 조정 가능\n\n작업 방식 & 프로세스\n\n요구사항 확인 — 브랜드명/컨셉/원하는 스타일 수집\nAI 기반 디자인 초안 3~5종 제공\n선택한 디자인 정교화 및 디테일 수정\n최종 시안 전달 (PNG, JPG, 요청 시 AI/PDF 가능)\n\n필요한 자료\n브랜드명 및 설명\n선호하는 스타일(모던/심플/프리미엄 등)\n참고 이미지(선택 사항)\n활용 목적(웹/인쇄/광고 등)\n\n제외되는 항목\n\n완성된 캐릭터 IP 재사용 디자인\n저작권 침해가 우려되는 요청\n과도한 무제한 수정\n추가 비용 발생 가능\n복잡한 형태의 캐릭터형 로고\n5회 이상 수정 요청\n여러 버전의 상업용 패키지 요청 시\n고객님의 브랜드가 돋보일 수 있도록\n퀄리티 높은 AI+전문 디자인 서비스를 제공해드리겠습니다.\n궁금한 점은 언제든지 편하게 문의 주세요!	\N	\N	\N	100000	\N	\N	\N	\N	\N